0.7583,0.0012,0.0262, 25389,13094,0,4326852,0,273,923,0,3710294,4326852,4407466,0,0,1,5973477,0.013, 1
0.7751,0.0011,0.0261, 25996,14693,0,4326852,0,286,13094,0,3710294,4326852,4407466,0,0,1,6116290,0.009, 1
0.7984,0.0004,0.0254, 26624,14816,0,4326852,0,301,14693,0,3710294,4326852,4407466,0,0,1,6360094,0.013, 1
0.8177,0.0005,0.0255, 27245,19100,0,4938935,0,316,14816,0,4659286,4938935,5715216,0,0,1,6508441,0.013, 1
0.8384,0.0008,0.0258, 27915,17724,0,4938935,0,332,16192,0,4659286,4938935,5715216,0,0,0,6758304,0.013, 1
0.8409,0.0007,0.0257, 28033,16840,0,4938935,0,335,2908,0,4659286,4938935,5715216,0,0,1,6786873,0.016, 1
0.8564,0.0020,0.0270, 28033,19823,0,4938935,0,350,14816,0,4659286,4938935,5715216,0,0,1,6786873,0.010, 1
0.8775,0.0026,0.0276, 29291,18807,0,4938935,0,366,16192,0,4659286,4938935,5715216,0,0,0,7165674,0.010, 1
0.8804,0.0028,0.0278, 29433,17200,0,4938935,0,370,3631,0,4659286,4938935,5715216,0,0,1,7200412,0.013, 1
0.8967,0.0027,0.0277, 29433,20628,0,4938935,0,385,15176,0,4659286,4938935,5715216,0,0,1,7200412,0.009, 1
0.9174,0.0030,0.0280, 30658,20496,0,6204900,0,401,16192,0,5536255,6204900,6683794,0,0,0,7551476,0.010, 1
0.9210,0.0034,0.0284, 30826,19096,0,6204900,0,406,4436,0,5536255,6204900,6683794,0,0,1,7592856,0.013, 1
0.9373,0.0032,0.0282, 30826,21792,0,6204900,0,422,16060,0,5536255,6204900,6683794,0,0,1,7592856,0.010, 1
0.9574,0.0034,0.0284, 32040,22177,0,6204900,0,438,16192,0,5536255,6204900,6683794,0,0,0,7921102,0.010, 1
0.9619,0.0042,0.0292, 32245,20625,0,6204900,0,444,5600,0,5536255,6204900,6683794,0,0,1,7971783,0.013, 1
0.9774,0.0038,0.0288, 32245,23286,0,6204900,0,460,16192,0,5536255,6204900,6683794,0,0,0,7971783,0.009, 1
0.9777,0.0035,0.0285, 32245,22901,0,6204900,0,461,385,0,5536255,6204900,6683794,0,0,1,7971783,0.010, 1
0.9974,0.0038,0.0288, 33434,24640,0,6204900,0,477,16192,0,5536255,6204900,6683794,0,0,0,8270108,0.009, 1
1.0028,0.0051,0.0301, 33671,22991,0,6204900,0,484,6709,0,5536255,6204900,6683794,0,0,1,8328732,0.013, 1
1.0174,0.0042,0.0293, 33671,25867,0,6979416,0,500,16192,0,6570195,6979416,7807572,0,0,0,8328732,0.009, 1
1.0188,0.0045,0.0295, 33671,24128,0,6979416,0,502,1739,0,6570195,6979416,7807572,0,0,1,8328732,0.010, 1
1.0374,0.0041,0.0291, 34864,25736,0,6979416,0,518,16192,0,6570195,6979416,7807572,0,0,0,8601068,0.009, 1
1.0437,0.0061,0.0311, 35135,24884,0,6979416,0,526,7936,0,6570195,6979416,7807572,0,0,1,8667925,0.013, 1
1.0574,0.0047,0.0297, 35135,31332,0,6979416,0,542,16192,0,6570195,6979416,7807572,0,0,0,8667925,0.008, 1
1.0587,0.0049,0.0299, 35135,29724,0,6979416,0,544,1608,0,6570195,6979416,7807572,0,0,1,8667925,0.009, 1
1.0774,0.0049,0.0299, 36277,30847,0,6979416,0,560,16192,0,6570195,6979416,7807572,0,0,0,8902669,0.008, 1
1.0882,0.0096,0.0346, 35523,32495,0,6979416,0,574,13532,1012,6570195,6979416,7807572,0,0,1,8717631,0.014, 36277
1.1012,0.0101,0.0351, 35609,29153,0,6979416,0,590,16192,2024,6570195,6979416,7807572,0,0,0,8738737,0.007, 36277
1.1021,0.0101,0.0351, 35609,29042,0,6979416,0,592,1123,1123,6570195,6979416,7807572,0,0,1,8738737,0.008, 36277
1.1173,0.0038,0.0288, 35609,25952,0,8004636,0,608,16192,0,7488684,8004636,8546102,0,332497,0,8738737,0.009, 36277
1.1236,0.0056,0.0306, 35750,25246,0,8004636,0,616,7790,0,7488684,8004636,8546102,0,332497,1,8673152,0.014, 36277
1.1373,0.0040,0.0290, 35750,31496,0,8004636,0,632,16192,0,7488684,8004636,8546102,0,332497,0,8673152,0.009, 36277
1.1389,0.0044,0.0294, 35750,29526,0,8004636,0,634,1970,0,7488684,8004636,8546102,0,332497,1,8673152,0.010, 36277
1.1573,0.0051,0.0301, 35946,29946,0,8004636,0,650,16192,0,7488684,8004636,8546102,0,332497,0,8653329,0.008, 36277
1.1680,0.0096,0.0346, 35663,31792,0,8004636,0,664,13334,2202,7488684,8004636,8546102,0,332497,1,8585201,0.014, 35946
1.1809,0.0099,0.0349, 35738,31690,0,8004636,0,680,16192,3036,7488684,8004636,8546102,0,332497,0,8603256,0.007, 35946
1.1813,0.0098,0.0348, 35738,31270,0,8004636,0,681,420,0,7488684,8004636,8546102,0,332497,1,8603256,0.007, 35946
