0.6228,0.0001,0.0252, 23223,12977,0,3290730,0,163,2685,0,4181436,3290730,3876332,0,0,1,5542778,0.016 1
0.6281,0.0002,0.0253, 23223,16613,0,3290730,0,164,1212,0,4181436,3290730,3876332,0,0,0,5542778,0.001 1
0.6334,0.0003,0.0255, 23223,17825,0,3290730,0,168,4848,0,4181436,3290730,3876332,0,0,0,5542778,0.006 1
0.6388,0.0004,0.0255, 23223,15454,0,3290730,0,172,4848,0,4181436,3290730,3876332,0,0,0,5542778,0.012 1
0.6413,0.0001,0.0253, 23223,13385,0,3290730,0,174,2069,0,4181436,3290730,3876332,0,0,1,5542778,0.014 1
0.6487,0.0005,0.0257, 24001,18233,0,3290730,0,175,1212,0,4181436,3290730,3876332,0,0,0,5811295,0.001 1
0.6537,0.0004,0.0255, 24001,18233,0,3290730,0,179,4848,0,4181436,3290730,3876332,0,0,0,5811295,0.007 1
0.6591,0.0006,0.0257, 24001,16477,0,3290730,0,183,4848,0,4181436,3290730,3876332,0,0,0,5811295,0.012 1
0.6624,0.0001,0.0253, 24652,14000,0,3290730,0,186,2477,0,4181436,3290730,3876332,0,0,1,5968919,0.016 1
0.6684,0.0004,0.0256, 24652,18848,0,3644895,0,187,1212,0,5158441,3644895,5959132,0,0,0,5968919,0.001 1
0.6736,0.0004,0.0255, 24652,20060,0,3644895,0,191,4848,0,5158441,3644895,5959132,0,0,0,5968919,0.007 1
0.6789,0.0006,0.0257, 24652,17776,0,3644895,0,195,4848,0,5158441,3644895,5959132,0,0,0,5968919,0.012 1
0.6822,0.0001,0.0253, 25387,14684,0,3644895,0,198,3092,0,5158441,3644895,5959132,0,0,1,6227276,0.015 1
0.6880,0.0002,0.0254, 25387,19532,0,3644895,0,199,1212,0,5158441,3644895,5959132,0,0,0,6227276,0.001 1
0.6932,0.0007,0.0260, 25387,20744,0,3644895,0,203,4848,0,5158441,3644895,5959132,0,0,0,6227276,0.006 1
0.6984,0.0003,0.0265, 25387,18854,0,3644895,0,207,4848,0,5158441,3644895,5959132,0,0,0,6227276,0.010 1
0.7020,0.0001,0.0253, 26143,15078,0,3644895,0,211,3776,0,5158441,3644895,5959132,0,0,1,6483950,0.015 1
0.7083,0.0005,0.0257, 26143,21138,0,3644895,0,212,1212,0,5158441,3644895,5959132,0,0,0,6483950,0.001 1
0.7136,0.0002,0.0266, 26143,19926,0,3644895,0,216,4848,0,5158441,3644895,5959132,0,0,0,6483950,0.005 1
